experiment,id,round,block,position,nPairs,isLastPair,outcomeA,outcomeB,spread,viewTime,choiceB,whichFirst,a3Col
prereg,40bfd136fddafca5c8afe754,1,long,48,51,0,1.44,1.48,.039999999,.43,0,,
prereg,40bfd136fddafca5c8afe754,1,long,49,51,0,1.6,1.64,.039999999,.664,0,,
prereg,40bfd136fddafca5c8afe754,1,long,50,51,0,1.24,1.28,.039999999,.356,0,,
prereg,40bfd136fddafca5c8afe754,1,long,51,51,1,1.12,1.16,.039999999,.445,0,,
prereg,40bfd136fddafca5c8afe754,2,short,1,11,0,0,.2,.2,3.359,1,,
prereg,40bfd136fddafca5c8afe754,2,short,2,11,0,1.6,1.8,.2,1.904,1,,
prereg,40bfd136fddafca5c8afe754,2,short,3,11,0,1.8,2,.2,.766,1,,
prereg,40bfd136fddafca5c8afe754,2,short,4,11,0,.2,.4,.2,1.13,1,,
prereg,40bfd136fddafca5c8afe754,2,short,5,11,0,1.2,1.4,.2,.714,1,,
prereg,40bfd136fddafca5c8afe754,2,short,6,11,0,.4,.6,.2,1.115,1,,
prereg,40bfd136fddafca5c8afe754,2,short,7,11,0,1.4,1.6,.2,.474,1,,
prereg,40bfd136fddafca5c8afe754,2,short,8,11,0,2,0,2,1.215,1,,
prereg,40bfd136fddafca5c8afe754,2,short,9,11,0,.8,1,.2,1.289,1,,
prereg,40bfd136fddafca5c8afe754,2,short,10,11,0,1,1.2,.2,.38,1,,
prereg,40bfd136fddafca5c8afe754,2,short,11,11,1,.6,.8,.2,.642,1,,
prereg,40d9c1117726d3f7df86a371,1,long,1,51,0,.2,.24,.039999999,9.478,1,,
prereg,40d9c1117726d3f7df86a371,1,long,2,51,0,2,0,2,4.902,1,,
prereg,40d9c1117726d3f7df86a371,1,long,3,51,0,.52,.5600000000000001,.039999999,2.792,1,,
prereg,40d9c1117726d3f7df86a371,1,long,4,51,0,1.8,1.84,.039999999,2.075,1,,
prereg,40d9c1117726d3f7df86a371,1,long,5,51,0,1.28,1.32,.039999999,1.257,1,,
prereg,40d9c1117726d3f7df86a371,1,long,6,51,0,.72,.76,.039999999,2.721,1,,
prereg,40d9c1117726d3f7df86a371,1,long,7,51,0,1.08,1.12,.039999999,.89,1,,
prereg,40d9c1117726d3f7df86a371,1,long,8,51,0,.48,.52,.039999999,1.056,1,,
prereg,40d9c1117726d3f7df86a371,1,long,9,51,0,.68,.72,.039999999,.974,1,,
prereg,40d9c1117726d3f7df86a371,1,long,10,51,0,1.04,1.08,.039999999,1.076,1,,
prereg,40d9c1117726d3f7df86a371,1,long,11,51,0,.6,.64,.039999999,1.258,1,,
prereg,40d9c1117726d3f7df86a371,1,long,12,51,0,1.84,1.88,.039999999,1.096,1,,
prereg,40d9c1117726d3f7df86a371,1,long,13,51,0,1.92,1.96,.039999999,.921,1,,
prereg,40d9c1117726d3f7df86a371,1,long,14,51,0,.76,.8,.039999999,.802,1,,
prereg,40d9c1117726d3f7df86a371,1,long,15,51,0,1.12,1.16,.039999999,.658,1,,
prereg,40d9c1117726d3f7df86a371,1,long,16,51,0,.32,.36,.039999999,2.554,1,,
prereg,40d9c1117726d3f7df86a371,1,long,17,51,0,1.44,1.48,.039999999,1.283,1,,
prereg,40d9c1117726d3f7df86a371,1,long,18,51,0,1.2,1.24,.039999999,1.177,1,,
prereg,40d9c1117726d3f7df86a371,1,long,19,51,0,.4,.44,.039999999,.832,1,,
prereg,40d9c1117726d3f7df86a371,1,long,20,51,0,1.36,1.4,.039999999,.803,1,,
prereg,40d9c1117726d3f7df86a371,1,long,21,51,0,1.24,1.28,.039999999,1.281,1,,
prereg,40d9c1117726d3f7df86a371,1,long,22,51,0,.04,.08,.039999999,3.628,1,,
prereg,40d9c1117726d3f7df86a371,1,long,23,51,0,1.88,1.92,.039999999,1.203,1,,
prereg,40d9c1117726d3f7df86a371,1,long,24,51,0,.28,.32,.039999999,.727,1,,
prereg,40d9c1117726d3f7df86a371,1,long,25,51,0,.36,.4,.039999999,.785,1,,
prereg,40d9c1117726d3f7df86a371,1,long,26,51,0,.64,.68,.039999999,1.931,1,,
prereg,40d9c1117726d3f7df86a371,1,long,27,51,0,1.64,1.68,.039999999,14.649,1,,
prereg,40d9c1117726d3f7df86a371,1,long,28,51,0,.12,.16,.039999999,.848,1,,
prereg,40d9c1117726d3f7df86a371,1,long,29,51,0,.88,.92,.039999999,.743,1,,
prereg,40d9c1117726d3f7df86a371,1,long,30,51,0,1.52,1.56,.039999999,.781,1,,
prereg,40d9c1117726d3f7df86a371,1,long,31,51,0,.08,.12,.039999999,.6899999999999999,1,,
prereg,40d9c1117726d3f7df86a371,1,long,32,51,0,.84,.88,.039999999,.6929999999999999,1,,
prereg,40d9c1117726d3f7df86a371,1,long,33,51,0,1.56,1.6,.039999999,.5649999999999999,1,,
prereg,40d9c1117726d3f7df86a371,1,long,34,51,0,1.72,1.76,.039999999,.54,1,,
prereg,40d9c1117726d3f7df86a371,1,long,35,51,0,.44,.48,.039999999,.545,1,,
prereg,40d9c1117726d3f7df86a371,1,long,36,51,0,.5600000000000001,.6,.039999999,.53,1,,
prereg,40d9c1117726d3f7df86a371,1,long,37,51,0,.96,1,.039999999,.534,1,,
prereg,40d9c1117726d3f7df86a371,1,long,38,51,0,.92,.96,.039999999,.64,1,,
prereg,40d9c1117726d3f7df86a371,1,long,39,51,0,0,.04,.039999999,1.281,1,,
prereg,40d9c1117726d3f7df86a371,1,long,40,51,0,1.76,1.8,.039999999,.633,1,,
prereg,40d9c1117726d3f7df86a371,1,long,41,51,0,.16,.2,.039999999,.661,1,,
prereg,40d9c1117726d3f7df86a371,1,long,42,51,0,1.6,1.64,.039999999,.673,1,,
prereg,40d9c1117726d3f7df86a371,1,long,43,51,0,1.68,1.72,.039999999,.742,1,,
prereg,40d9c1117726d3f7df86a371,1,long,44,51,0,1.4,1.44,.039999999,.659,1,,
prereg,40d9c1117726d3f7df86a371,1,long,45,51,0,.8,.84,.039999999,.606,1,,
prereg,40d9c1117726d3f7df86a371,1,long,46,51,0,1.32,1.36,.039999999,.477,1,,
prereg,40d9c1117726d3f7df86a371,1,long,47,51,0,1.16,1.2,.039999999,.62,1,,
prereg,40d9c1117726d3f7df86a371,1,long,48,51,0,1.48,1.52,.039999999,.787,1,,
prereg,40d9c1117726d3f7df86a371,1,long,49,51,0,1.96,2,.039999999,.5610000000000001,1,,
prereg,40d9c1117726d3f7df86a371,1,long,50,51,0,1,1.04,.039999999,.5620000000000001,1,,
prereg,40d9c1117726d3f7df86a371,1,long,51,51,1,.24,.28,.039999999,.631,1,,
prereg,40d9c1117726d3f7df86a371,2,short,1,11,0,.2,.4,.2,3.472,1,,
prereg,40d9c1117726d3f7df86a371,2,short,2,11,0,1.6,1.8,.2,1.579,1,,
prereg,40d9c1117726d3f7df86a371,2,short,3,11,0,1.8,2,.2,1.008,1,,
prereg,40d9c1117726d3f7df86a371,2,short,4,11,0,0,.2,.2,1.508,1,,
prereg,40d9c1117726d3f7df86a371,2,short,5,11,0,2,0,2,3.159,1,,
prereg,40d9c1117726d3f7df86a371,2,short,6,11,0,1.2,1.4,.2,7.276,1,,
prereg,40d9c1117726d3f7df86a371,2,short,7,11,0,1,1.2,.2,1.829,1,,
prereg,40d9c1117726d3f7df86a371,2,short,8,11,0,.8,1,.2,1.138,1,,
prereg,40d9c1117726d3f7df86a371,2,short,9,11,0,1.4,1.6,.2,.947,1,,
prereg,40d9c1117726d3f7df86a371,2,short,10,11,0,.4,.6,.2,2.599,1,,
prereg,40d9c1117726d3f7df86a371,2,short,11,11,1,.6,.8,.2,20.013,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,1,51,0,.08,.12,.039999999,3.656,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,2,51,0,.96,1,.039999999,.982,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,3,51,0,1.4,1.44,.039999999,.787,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,4,51,0,1.76,1.8,.039999999,.656,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,5,51,0,1.56,1.6,.039999999,.997,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,6,51,0,1.72,1.76,.039999999,.58,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,7,51,0,.16,.2,.039999999,.52,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,8,51,0,1.36,1.4,.039999999,.898,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,9,51,0,1.68,1.72,.039999999,.369,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,10,51,0,1.48,1.52,.039999999,.608,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,11,51,0,1.92,1.96,.039999999,.481,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,12,51,0,.5600000000000001,.6,.039999999,.436,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,13,51,0,1.44,1.48,.039999999,.465,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,14,51,0,1.32,1.36,.039999999,.421,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,15,51,0,.88,.92,.039999999,.438,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,16,51,0,.32,.36,.039999999,.312,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,17,51,0,.44,.48,.039999999,1.317,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,18,51,0,1.64,1.68,.039999999,.332,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,19,51,0,.36,.4,.039999999,5.184,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,20,51,0,1.8,1.84,.039999999,1.541,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,21,51,0,.92,.96,.039999999,.452,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,22,51,0,2,0,2,.475,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,23,51,0,.24,.28,.039999999,.538,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,24,51,0,0,.04,.039999999,.44,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,25,51,0,1.12,1.16,.039999999,.438,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,26,51,0,1.52,1.56,.039999999,.454,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,27,51,0,.04,.08,.039999999,.305,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,28,51,0,1.16,1.2,.039999999,.478,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,29,51,0,1.84,1.88,.039999999,1.052,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,30,51,0,.48,.52,.039999999,.674,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,31,51,0,1.6,1.64,.039999999,.431,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,32,51,0,.72,.76,.039999999,.483,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,33,51,0,1.08,1.12,.039999999,.414,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,34,51,0,1.88,1.92,.039999999,.586,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,35,51,0,1,1.04,.039999999,.456,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,36,51,0,.12,.16,.039999999,.485,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,37,51,0,.52,.5600000000000001,.039999999,.453,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,38,51,0,1.28,1.32,.039999999,.38,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,39,51,0,1.96,2,.039999999,.374,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,40,51,0,.84,.88,.039999999,.393,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,41,51,0,1.24,1.28,.039999999,.413,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,42,51,0,.2,.24,.039999999,.396,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,43,51,0,.64,.68,.039999999,.414,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,44,51,0,1.2,1.24,.039999999,.269,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,45,51,0,.8,.84,.039999999,.309,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,46,51,0,.68,.72,.039999999,.406,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,47,51,0,.4,.44,.039999999,.607,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,48,51,0,.28,.32,.039999999,.453,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,49,51,0,.76,.8,.039999999,.201,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,50,51,0,1.04,1.08,.039999999,.445,1,,
prereg,417f5ea4a534c090c79dc96a,1,long,51,51,1,.6,.64,.039999999,.454,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,1,11,0,1,1.2,.2,2.104,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,2,11,0,.2,.4,.2,.765,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,3,11,0,1.4,1.6,.2,1.196,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,4,11,0,1.6,1.8,.2,.787,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,5,11,0,2,0,2,.963,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,6,11,0,.8,1,.2,.889,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,7,11,0,.4,.6,.2,.712,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,8,11,0,1.8,2,.2,.158,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,9,11,0,.6,.8,.2,.361,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,10,11,0,0,.2,.2,2.399,1,,
prereg,417f5ea4a534c090c79dc96a,2,short,11,11,1,1.2,1.4,.2,.531,1,,
prereg,422cd8aa06d94a0d1516f980,1,short,1,11,0,2,0,2,11.747,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,2,11,0,1.6,1.8,.2,11.844,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,3,11,0,1.8,2,.2,12.803,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,4,11,0,.6,.8,.2,6.647,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,5,11,0,0,.2,.2,2.807,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,6,11,0,1.4,1.6,.2,9.720000000000001,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,7,11,0,.2,.4,.2,10.434,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,8,11,0,1.2,1.4,.2,15.058,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,9,11,0,.8,1,.2,7.177,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,10,11,0,1,1.2,.2,6.689,0,,
prereg,422cd8aa06d94a0d1516f980,1,short,11,11,1,.4,.6,.2,6.829,0,,
prereg,422cd8aa06d94a0d1516f980,2,long,1,51,0,.84,.88,.039999999,48.39,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,2,51,0,1.28,1.32,.039999999,1.386,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,3,51,0,1.8,1.84,.039999999,1.131,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,4,51,0,1.16,1.2,.039999999,1.117,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,5,51,0,.88,.92,.039999999,1.308,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,6,51,0,.16,.2,.039999999,1.594,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,7,51,0,.48,.52,.039999999,.919,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,8,51,0,.52,.5600000000000001,.039999999,.712,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,9,51,0,.72,.76,.039999999,.546,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,10,51,0,1.88,1.92,.039999999,.49,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,11,51,0,1.96,2,.039999999,.541,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,12,51,0,2,0,2,1.073,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,13,51,0,.5600000000000001,.6,.039999999,1.82,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,14,51,0,1.44,1.48,.039999999,1.146,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,15,51,0,.36,.4,.039999999,1.24,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,16,51,0,1.68,1.72,.039999999,.541,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,17,51,0,1.04,1.08,.039999999,.576,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,18,51,0,1.72,1.76,.039999999,.591,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,19,51,0,.92,.96,.039999999,.554,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,20,51,0,.08,.12,.039999999,3.281,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,21,51,0,1.6,1.64,.039999999,7.135,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,22,51,0,.64,.68,.039999999,1.088,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,23,51,0,1.56,1.6,.039999999,1.274,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,24,51,0,1.24,1.28,.039999999,1.384,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,25,51,0,1.84,1.88,.039999999,.9,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,26,51,0,.6,.64,.039999999,.617,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,27,51,0,1.92,1.96,.039999999,.537,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,28,51,0,1.08,1.12,.039999999,.489,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,29,51,0,.24,.28,.039999999,.451,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,30,51,0,.32,.36,.039999999,.499,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,31,51,0,.28,.32,.039999999,.324,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,32,51,0,.2,.24,.039999999,.425,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,33,51,0,.04,.08,.039999999,.529,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,34,51,0,.4,.44,.039999999,.549,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,35,51,0,.96,1,.039999999,.459,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,36,51,0,1.4,1.44,.039999999,.534,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,37,51,0,1.12,1.16,.039999999,.573,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,38,51,0,.76,.8,.039999999,.907,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,39,51,0,1.76,1.8,.039999999,.589,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,40,51,0,1.36,1.4,.039999999,.463,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,41,51,0,.68,.72,.039999999,1.048,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,42,51,0,.8,.84,.039999999,.629,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,43,51,0,1.52,1.56,.039999999,.551,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,44,51,0,1.64,1.68,.039999999,.589,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,45,51,0,.44,.48,.039999999,.53,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,46,51,0,.12,.16,.039999999,.615,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,47,51,0,1,1.04,.039999999,.535,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,48,51,0,1.2,1.24,.039999999,1.395,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,49,51,0,0,.04,.039999999,.713,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,50,51,0,1.48,1.52,.039999999,1.493,1,,
prereg,422cd8aa06d94a0d1516f980,2,long,51,51,1,1.32,1.36,.039999999,.796,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,1,11,0,0,.2,.2,5.286,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,2,11,0,.8,1,.2,1.315,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,3,11,0,2,0,2,1.182,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,4,11,0,1.8,2,.2,1.087,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,5,11,0,.6,.8,.2,.887,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,6,11,0,1,1.2,.2,1.216,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,7,11,0,.2,.4,.2,.731,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,8,11,0,1.2,1.4,.2,.979,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,9,11,0,1.6,1.8,.2,.711,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,10,11,0,1.4,1.6,.2,1.093,1,,
prereg,42347e1eebe5fe6fddfb1498,1,short,11,11,1,.4,.6,.2,1,1,,
prereg,42347e1eebe5fe6fddfb1498,2,long,1,51,0,.36,.4,.039999999,1.745,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,2,51,0,.68,.72,.039999999,1.539,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,3,51,0,0,.04,.039999999,.869,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,4,51,0,1.68,1.72,.039999999,.257,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,5,51,0,.2,.24,.039999999,.9,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,6,51,0,1.56,1.6,.039999999,1.051,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,7,51,0,.72,.76,.039999999,.744,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,8,51,0,2,0,2,.862,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,9,51,0,.52,.5600000000000001,.039999999,.697,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,10,51,0,1.04,1.08,.039999999,.774,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,11,51,0,.88,.92,.039999999,.677,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,12,51,0,.4,.44,.039999999,.616,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,13,51,0,1.24,1.28,.039999999,1.23,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,14,51,0,1.16,1.2,.039999999,.641,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,15,51,0,.92,.96,.039999999,.544,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,16,51,0,.12,.16,.039999999,.701,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,17,51,0,.08,.12,.039999999,.509,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,18,51,0,.32,.36,.039999999,.5,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,19,51,0,1.44,1.48,.039999999,.772,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,20,51,0,.6,.64,.039999999,.465,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,21,51,0,1.12,1.16,.039999999,1.217,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,22,51,0,1.2,1.24,.039999999,.528,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,23,51,0,1.4,1.44,.039999999,.489,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,24,51,0,.84,.88,.039999999,.624,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,25,51,0,1.92,1.96,.039999999,.9389999999999999,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,26,51,0,1.64,1.68,.039999999,.486,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,27,51,0,1.6,1.64,.039999999,.429,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,28,51,0,.96,1,.039999999,.613,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,29,51,0,.24,.28,.039999999,.453,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,30,51,0,1.28,1.32,.039999999,.702,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,31,51,0,1.88,1.92,.039999999,.418,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,32,51,0,1.72,1.76,.039999999,.488,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,33,51,0,1.84,1.88,.039999999,.39,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,34,51,0,.44,.48,.039999999,.37,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,35,51,0,1.32,1.36,.039999999,.609,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,36,51,0,.48,.52,.039999999,.338,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,37,51,0,.04,.08,.039999999,.517,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,38,51,0,1.8,1.84,.039999999,.721,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,39,51,0,.5600000000000001,.6,.039999999,.439,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,40,51,0,1.48,1.52,.039999999,.531,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,41,51,0,.8,.84,.039999999,.789,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,42,51,0,.28,.32,.039999999,.6840000000000001,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,43,51,0,1.08,1.12,.039999999,.624,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,44,51,0,1.76,1.8,.039999999,.35,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,45,51,0,1.52,1.56,.039999999,.3,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,46,51,0,.16,.2,.039999999,.519,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,47,51,0,1,1.04,.039999999,.392,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,48,51,0,.64,.68,.039999999,.446,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,49,51,0,.76,.8,.039999999,.394,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,50,51,0,1.36,1.4,.039999999,.389,0,,
prereg,42347e1eebe5fe6fddfb1498,2,long,51,51,1,1.96,2,.039999999,.635,0,,
prereg,42640d9056055ab9079b2184,1,short,1,11,0,1.2,1.4,.2,3.449,1,,
prereg,42640d9056055ab9079b2184,1,short,2,11,0,1.8,2,.2,5.839,1,,
prereg,42640d9056055ab9079b2184,1,short,3,11,0,1,1.2,.2,2.893,1,,
prereg,42640d9056055ab9079b2184,1,short,4,11,0,2,0,2,3.956,1,,
prereg,42640d9056055ab9079b2184,1,short,5,11,0,.2,.4,.2,3.15,1,,
prereg,42640d9056055ab9079b2184,1,short,6,11,0,.4,.6,.2,1.404,1,,
prereg,42640d9056055ab9079b2184,1,short,7,11,0,.6,.8,.2,1.135,1,,
prereg,42640d9056055ab9079b2184,1,short,8,11,0,0,.2,.2,2.22,1,,
prereg,42640d9056055ab9079b2184,1,short,9,11,0,1.4,1.6,.2,1.706,1,,
prereg,42640d9056055ab9079b2184,1,short,10,11,0,1.6,1.8,.2,1.859,1,,
prereg,42640d9056055ab9079b2184,1,short,11,11,1,.8,1,.2,2.251,1,,
prereg,42640d9056055ab9079b2184,2,long,1,51,0,.48,.52,.039999999,4.595,0,,
prereg,42640d9056055ab9079b2184,2,long,2,51,0,1.8,1.84,.039999999,1.694,0,,
prereg,42640d9056055ab9079b2184,2,long,3,51,0,.28,.32,.039999999,1.111,0,,
prereg,42640d9056055ab9079b2184,2,long,4,51,0,1.24,1.28,.039999999,1.626,0,,
prereg,42640d9056055ab9079b2184,2,long,5,51,0,1.04,1.08,.039999999,2.208,0,,
prereg,42640d9056055ab9079b2184,2,long,6,51,0,.24,.28,.039999999,1.349,0,,
prereg,42640d9056055ab9079b2184,2,long,7,51,0,1.68,1.72,.039999999,6.888,0,,
